adm0_name,adm1_name,adm2_name,date,cum_confirmed_cases,cum_confirmed_cases_original,cum_deaths,cum_recoveries,travel_ban_local,emergency_declaration,home_isolation,testing_regime,cum_confirmed_cases_imputed,cum_deaths_imputed,cum_recoveries_imputed,adm2_id,population,pop_is_imputed,active_cases,active_cases_imputed,lat,lon
CHN,Anhui,Anqing,2020-01-10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-17,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-18,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-19,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-20,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-22,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-24,1,1.0,0.0,0.0,0,1,0,1,1,0,0,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-25,1,4.0,0.0,0.0,0,1,0,1,4,0,0,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-26,1,5.0,0.0,0.0,0,1,0,1,5,0,0,0,6158800,0,5.0,5,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-27,1,8.0,0.0,0.0,1,1,0,1,8,0,0,0,6158800,0,8.0,8,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-28,1,8.0,0.0,0.0,1,1,0,2,8,0,0,0,6158800,0,8.0,8,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-29,1,14.0,0.0,0.0,1,1,0,2,14,0,0,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-30,1,18.0,0.0,0.0,1,1,0,2,18,0,0,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-01-31,1,18.0,0.0,0.0,1,1,0,2,18,0,0,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-01,1,31.0,0.0,0.0,1,1,0,2,31,0,0,0,6158800,0,31.0,31,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-02,1,43.0,0.0,0.0,1,1,0,2,43,0,0,0,6158800,0,43.0,43,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-03,1,47.0,0.0,0.0,1,1,0,2,47,0,0,0,6158800,0,47.0,47,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-04,1,55.0,0.0,3.0,1,1,0,2,55,0,3,0,6158800,0,52.0,52,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-05,1,56.0,0.0,3.0,1,1,0,2,56,0,3,0,6158800,0,53.0,53,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-06,1,60.0,0.0,3.0,1,1,0,3,60,0,3,0,6158800,0,57.0,57,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-07,15,66.0,0.0,6.0,1,1,1,3,66,0,6,0,6158800,0,60.0,60,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-08,1,71.0,0.0,6.0,1,1,1,3,71,0,6,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-09,1,75.0,0.0,12.0,1,1,1,3,75,0,12,0,6158800,0,63.0,63,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-10,1,78.0,0.0,15.0,1,1,1,3,78,0,15,0,6158800,0,63.0,63,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-11,1,80.0,0.0,15.0,1,1,1,3,80,0,15,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-12,1,80.0,0.0,15.0,1,1,1,3,80,0,15,0,6158800,0,65.0,65,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-13,1,80.0,0.0,29.0,1,1,1,4,80,0,29,0,6158800,0,51.0,51,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-14,1,81.0,0.0,32.0,1,1,1,4,81,0,32,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-15,1,82.0,0.0,33.0,1,1,1,4,82,0,33,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-16,1,82.0,0.0,34.0,1,1,1,4,82,0,34,0,6158800,0,48.0,48,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-17,1,83.0,0.0,34.0,1,1,1,4,83,0,34,0,6158800,0,49.0,49,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-18,1,83.0,0.0,39.0,1,1,1,4,83,0,39,0,6158800,0,44.0,44,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-19,1,83.0,0.0,44.0,1,1,1,4,83,0,44,0,6158800,0,39.0,39,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-20,1,83.0,0.0,53.0,1,1,1,5,83,0,53,0,6158800,0,30.0,30,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-21,1,83.0,0.0,55.0,1,1,1,5,83,0,55,0,6158800,0,28.0,28,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-22,1,83.0,0.0,61.0,1,1,1,5,83,0,61,0,6158800,0,22.0,22,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-23,1,83.0,0.0,65.0,1,1,1,5,83,0,65,0,6158800,0,18.0,18,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-24,1,83.0,0.0,69.0,1,1,1,5,83,0,69,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-25,1,83.0,0.0,69.0,1,1,1,5,83,0,69,0,6158800,0,14.0,14,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-26,1,83.0,0.0,74.0,1,1,1,5,83,0,74,0,6158800,0,9.0,9,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-27,1,83.0,0.0,79.0,1,1,1,5,83,0,79,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-28,1,83.0,0.0,79.0,1,1,1,5,83,0,79,0,6158800,0,4.0,4,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-02-29,1,83.0,0.0,80.0,1,1,1,5,83,0,80,0,6158800,0,3.0,3,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-01,1,83.0,0.0,82.0,1,1,1,5,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-02,1,83.0,0.0,82.0,1,1,1,5,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-03,1,83.0,0.0,82.0,1,1,1,5,83,0,82,0,6158800,0,1.0,1,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-04,1,83.0,0.0,83.0,1,1,1,5,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-05,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-06,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-07,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-08,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-09,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-10,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-11,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-12,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-13,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-14,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-15,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-16,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-17,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-18,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-19,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-20,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-21,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-22,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-23,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-24,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-25,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-26,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-27,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-28,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-29,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-30,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-03-31,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-01,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-02,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-03,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-04,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-05,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Anqing,2020-04-06,1,83.0,0.0,83.0,1,1,1,6,83,0,83,0,6158800,0,0.0,0,30.610753987856167,116.59447983014499
CHN,Anhui,Bengbu,2020-01-10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-17,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-18,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-19,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-20,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-22,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-24,1,1.0,0.0,0.0,0,1,0,1,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-25,1,1.0,0.0,0.0,0,1,0,1,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-26,1,1.0,0.0,0.0,0,1,0,1,1,0,0,1,3606400,0,1.0,1,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-27,1,3.0,0.0,0.0,1,1,0,1,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-28,1,3.0,0.0,0.0,1,1,0,2,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-29,1,3.0,0.0,0.0,1,1,0,2,3,0,0,1,3606400,0,3.0,3,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-30,1,8.0,0.0,0.0,1,1,0,2,8,0,0,1,3606400,0,8.0,8,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-01-31,1,15.0,0.0,0.0,1,1,0,2,15,0,0,1,3606400,0,15.0,15,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-01,1,16.0,0.0,0.0,1,1,0,2,16,0,0,1,3606400,0,16.0,16,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-02,1,26.0,0.0,0.0,1,1,1,2,26,0,0,1,3606400,0,26.0,26,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-03,1,37.0,0.0,0.0,1,1,1,2,37,0,0,1,3606400,0,37.0,37,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-04,1,43.0,0.0,0.0,1,1,1,2,43,0,0,1,3606400,0,43.0,43,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-05,1,48.0,0.0,0.0,1,1,1,2,48,0,0,1,3606400,0,48.0,48,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-06,1,64.0,0.0,0.0,1,1,1,3,64,0,0,1,3606400,0,64.0,64,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-07,17,88.0,0.0,1.0,1,1,1,3,88,0,1,1,3606400,0,87.0,87,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-08,1,99.0,0.0,1.0,1,1,1,3,99,0,1,1,3606400,0,98.0,98,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-09,1,115.0,1.0,1.0,1,1,1,3,115,1,1,1,3606400,0,113.0,113,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-10,1,126.0,3.0,2.0,1,1,1,3,126,3,2,1,3606400,0,121.0,121,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-11,1,134.0,3.0,2.0,1,1,1,3,134,3,2,1,3606400,0,129.0,129,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-12,1,141.0,3.0,2.0,1,1,1,3,141,3,2,1,3606400,0,136.0,136,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-13,1,146.0,4.0,3.0,1,1,1,4,146,4,3,1,3606400,0,139.0,139,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-14,1,149.0,5.0,3.0,1,1,1,4,149,5,3,1,3606400,0,141.0,141,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-15,2,153.0,5.0,7.0,1,1,1,4,153,5,7,1,3606400,0,141.0,141,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-16,2,157.0,5.0,9.0,1,1,1,4,157,5,9,1,3606400,0,143.0,143,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-17,2,158.0,5.0,13.0,1,1,1,4,158,5,13,1,3606400,0,140.0,140,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-18,2,158.0,5.0,30.0,1,1,1,4,158,5,30,1,3606400,0,123.0,123,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-19,2,159.0,5.0,30.0,1,1,1,4,159,5,30,1,3606400,0,124.0,124,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-20,2,160.0,5.0,40.0,1,1,1,5,160,5,40,1,3606400,0,115.0,115,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-21,2,160.0,5.0,56.0,1,1,1,5,160,5,56,1,3606400,0,99.0,99,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-22,2,160.0,5.0,81.0,1,1,1,5,160,5,81,1,3606400,0,74.0,74,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-23,2,160.0,5.0,101.0,1,1,1,5,160,5,101,1,3606400,0,54.0,54,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-24,2,160.0,5.0,107.0,1,1,1,5,160,5,107,1,3606400,0,48.0,48,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-25,2,160.0,5.0,113.0,1,1,1,5,160,5,113,1,3606400,0,42.0,42,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-26,2,160.0,5.0,119.0,1,1,1,5,160,5,119,1,3606400,0,36.0,36,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-27,2,160.0,5.0,127.0,1,1,1,5,160,5,127,1,3606400,0,28.0,28,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-28,2,160.0,5.0,136.0,1,1,1,5,160,5,136,1,3606400,0,19.0,19,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-02-29,2,160.0,5.0,144.0,1,1,1,5,160,5,144,1,3606400,0,11.0,11,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-01,2,160.0,5.0,144.0,1,1,1,5,160,5,144,1,3606400,0,11.0,11,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-02,2,160.0,5.0,148.0,1,1,1,5,160,5,148,1,3606400,0,7.0,7,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-03,2,160.0,5.0,148.0,1,1,1,5,160,5,148,1,3606400,0,7.0,7,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-04,2,160.0,5.0,155.0,1,1,1,5,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-05,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-06,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-07,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-08,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-09,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-10,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-11,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-12,2,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-13,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-14,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-15,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-16,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-17,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-18,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-19,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-20,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-21,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-22,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-23,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-24,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-25,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-26,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-27,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-28,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-29,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-30,3,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-03-31,4,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-04-01,4,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-04-02,4,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
CHN,Anhui,Bengbu,2020-04-03,4,160.0,5.0,155.0,1,1,1,6,160,5,155,1,3606400,0,0.0,0,33.111797751942454,117.32742716153206
