date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_original,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,school_closure,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime
2020-01-22,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-23,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-24,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-25,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-26,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-27,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-28,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-29,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-30,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-01-31,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-02-01,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
2020-02-02,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000
2020-02-03,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000
2020-02-04,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000
2020-02-05,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000
2020-02-06,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-07,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-08,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-09,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-10,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-11,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-12,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-13,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-14,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-15,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-16,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-17,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-18,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.2000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,0.0000000
2020-02-19,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.4000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4000000,0.0000000
2020-02-20,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.4000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4000000,0.0000000
2020-02-21,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.4000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.4000000,0.0000000
2020-02-22,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.6000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6000000,0.0000000
2020-02-23,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.6000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6000000,0.0000000
2020-02-24,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-02-25,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-02-26,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-02-27,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-02-28,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-02-29,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-01,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-02,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-03,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-04,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-05,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-06,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-07,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-08,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-09,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-10,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-11,USA,Alaska,0.0000000,0.0000000,0,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-12,USA,Alaska,1,1.0000000,1,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8000000,0.0000000
2020-03-13,USA,Alaska,2,1.0000000,1,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.1400000,0.0000000,0.0000000,0.0000000,0.0000000,0.3300000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.1400000,0.0000000,0.0000000,0.0000000,0.0000000,0.3300000,0.0000000,0.0000000,0.0000000,0.0000000,2.2700000,0.0000000
2020-03-14,USA,Alaska,3,1.0000000,1,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.1400000,0.0000000,0.0000000,0.0000000,0.0000000,0.3300000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.1400000,0.0000000,0.0000000,0.0000000,0.0000000,0.3300000,0.0000000,0.0000000,0.0000000,0.0000000,2.2700000,0.0000000
2020-03-15,USA,Alaska,4,1.0000000,1,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.1400000,0.0000000,0.1250000,0.0000000,0.0000000,0.3300000,0.0000000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.1400000,0.0000000,0.1250000,0.0000000,0.0000000,0.3300000,0.0000000,0.0000000,0.0000000,0.0000000,2.3950000,0.0000000
2020-03-16,USA,Alaska,6,3.0000000,3,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.1400000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.1400000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.0000000,1.0000000,0.0000000,0.0000000,4.3950000,0.0000000
2020-03-17,USA,Alaska,7,6.0000000,6,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.0000000,1.0000000,0.0000000,0.0000000,4.5350000,0.0000000
2020-03-18,USA,Alaska,8,6.0000000,6,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.3300000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.3300000,1.0000000,0.0000000,0.0000000,4.8650000,0.0000000
2020-03-19,USA,Alaska,10,10.0000000,10,1,1,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.3300000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,0.0000000,0.1250000,1.0000000,0.0000000,0.3300000,0.3300000,1.0000000,0.0000000,0.0000000,4.8650000,0.0000000
2020-03-20,USA,Alaska,11,16.0000000,16,4,4,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.3500000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.3500000,0.0000000,0.2384786,1.0000000,0.0000000,0.3300000,0.4313742,1.0000000,0.0000000,0.0000000,6.3550000,0.0000000
2020-03-21,USA,Alaska,13,20.0000000,20,6,6,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.3500000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.3500000,0.0000000,0.2384786,1.0000000,0.0000000,0.3300000,0.4313742,1.0000000,0.0000000,0.0000000,6.3550000,0.0000000
2020-03-22,USA,Alaska,14,23.0000000,23,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.3500000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.3500000,0.0000000,0.2384786,1.0000000,0.0000000,0.3300000,0.4313742,1.0000000,0.0000000,0.0000000,6.3550000,0.0000000
2020-03-23,USA,Alaska,16,37.0000000,37,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.3500000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.3500000,0.0000000,0.2384786,1.0000000,0.0000000,0.3300000,0.4313742,1.0000000,0.0000000,0.0000000,6.3550000,0.0000000
2020-03-24,USA,Alaska,18,42.0000000,42,0,0,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.4900000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.4900000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1.0000000,0.0000000,0.0000000,6.4950000,0.0000000
2020-03-25,USA,Alaska,20,59.0000000,59,1,1,734002.0000000,64.2280000,-152.2130000,0.0000000,0.8000000,1,0.0000000,0.4900000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1,0.0000000,0.0000000,0.0000000,0.0000000,0.4900000,0.0000000,0.8750000,1.0000000,0.0000000,0.3300000,1.0000000,1.0000000,0.0000000,0.0000000,6.4950000,0.0000000
